BuildingType,ENERGYSTARScore,GHGEmissions(MetricTonsCO2e),LargestPropertyUseType,NumberofBuildings,NumberofFloors,OSEBuildingID,PrimaryPropertyType,PropertyGFAParking(m2),PropertyGFATotal(m2),SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA(m2),SiteEnergyUseWN(GJ),YearBuilt,ZipCode
SPS-District K-12,77.0,4.250350662548819,K-12 School,1.0,1.0,26808.0,K-12 School,,8.274900333518188,,,7.889644153241926,1970.0,98103.0
SPS-District K-12,90.5,3.4299467949481413,K-12 School,1.0,3.0,26821.0,K-12 School,,8.470416028024552,,,7.423501202687309,1925.0,98105.0
NonResidential,,3.589749488206746,Office,0.0,3.0,26833.0,Small- and Mid-Sized Office,,7.604249683332965,Restaurant,6.834141461636891,7.40826150579639,1993.0,98104.0
NonResidential,99.0,3.9574742683320636,Hotel,1.0,5.0,26838.0,Hotel,,8.234141469812894,,,7.302528805556466,1910.0,98104.0
NonResidential,,2.301584592660462,Office,1.0,3.0,26847.0,Small- and Mid-Sized Office,,7.979382850899004,Other,6.495166094797559,7.32098187412135,1909.0,98104.0
NonResidential,100.0,1.8633046363911507,Retail Store,1.0,2.0,26849.0,Retail Store,,7.732268222883375,Office,6.933986796606607,6.501433173375872,1917.0,98104.0
SPS-District K-12,82.0,3.790533107840436,K-12 School,1.0,2.0,26870.0,K-12 School,,8.64328232869572,,,7.872326989791017,2000.0,98105.0
NonResidential,,3.4787755163075302,Social/Meeting Hall,1.0,3.0,26883.0,Other,,7.7844084090659775,Office,6.662166196897081,6.898961056399947,1908.0,98122.0
Nonresidential COS,,4.301290978633739,Other - Recreation,0.0,2.0,26924.0,Mixed Use Property,6.49446409406673,7.916217781664901,Fitness Center/Health Club/Gym,6.63361520018809,7.841367036927626,2005.0,98122.0
NonResidential,48.0,5.543985327940918,Senior Care Community,1.0,2.0,26930.0,Senior Care Community,,8.846908870048734,,,9.121535902280248,1987.0,98122.0
Nonresidential COS,,4.533244446416503,Performing Arts,1.0,3.0,26933.0,Other,,7.575697781404524,Social/Meeting Hall,6.063032739607234,7.9623660658582525,1913.0,98144.0
NonResidential,44.5,3.963951098288505,K-12 School,1.0,2.0,26939.0,K-12 School,,7.638114197285721,,,7.480050909026401,1925.0,98122.0
NonResidential,,4.539831344679751,College/University,1.0,3.0,26956.0,University,,7.994162378433645,,,8.007708112974388,1921.0,98121.0
Nonresidential COS,,3.923556241241819,Other - Recreation,1.0,2.0,26961.0,Other,,7.913129107168701,Fitness Center/Health Club/Gym,6.722762873653502,7.522570278204711,1950.0,98117.0
NonResidential,,4.7260151956802945,Office,1.0,3.0,26973.0,Mixed Use Property,,8.429460165510108,Multifamily Housing,7.694158094431869,8.59182338566212,1909.0,98104.0
NonResidential,,5.95518949124327,Supermarket/Grocery Store,1.0,1.0,26986.0,Supermarket / Grocery Store,,7.992311136161013,Office,4.471806364237072,9.549824971530024,1997.0,98116.0
NonResidential,,4.372228792193771,Parking,1.0,2.0,26994.0,Mixed Use Property,,7.577791624369943,Fitness Center/Health Club/Gym,6.631290613590444,7.995069375590025,1988.0,98122.0
NonResidential,10.0,3.6531227344018173,Parking,1.0,2.0,26997.0,Mixed Use Property,,8.025879728294484,Retail Store,7.347563711250148,8.672695851076467,1999.0,98105.0
NonResidential,99.5,-0.23572233352106983,Worship Facility,1.0,2.0,27007.0,Worship Facility,,7.529236743414852,,,4.78486419349301,1954.0,98105.0
SPS-District K-12,94.5,4.374120463102784,K-12 School,1.0,2.0,27008.0,K-12 School,,8.537852652842835,,,7.899795719277873,1928.0,98105.0
NonResidential,33.5,3.12982600803469,Non-Refrigerated Warehouse,1.0,1.0,27013.0,Warehouse,,8.326506086483848,,,7.263852832146768,1960.0,98108.0
NonResidential,61.0,3.3094475230525875,Office,1.0,1.0,27016.0,Small- and Mid-Sized Office,,8.087390026496973,Non-Refrigerated Warehouse,6.857271879025745,7.340211352037748,1969.0,98108.0
NonResidential,98.0,2.93651291389402,Worship Facility,1.0,2.0,27080.0,Worship Facility,,7.664961447321909,Parking,,6.392294625450916,1963.0,98144.0
NonResidential,40.5,2.937043277205311,Non-Refrigerated Warehouse,1.0,1.0,27117.0,Warehouse,,7.577981756512354,,,6.516936864928322,1976.0,98108.0
NonResidential,56.5,3.688379329072254,Non-Refrigerated Warehouse,1.0,2.0,27122.0,Warehouse,,7.864903083396826,,,7.21489060051254,1951.0,98108.0
NonResidential,82.5,2.893422654729421,Distribution Center,1.0,1.0,27131.0,Distribution Center,,7.774929665111434,,,6.389145450535877,1974.0,98108.0
NonResidential,12.5,2.4727497195173687,Non-Refrigerated Warehouse,1.0,3.0,27141.0,Warehouse,,8.035250168348178,,,7.49245429074671,1992.0,98144.0
NonResidential,8.0,3.656614493526661,K-12 School,1.0,4.0,27142.0,K-12 School,,7.856592389339437,,,7.229718463944583,1912.0,98104.0
NonResidential,80.0,4.526884267589547,Office,1.0,6.0,27145.0,Large Office,,11.091420866852756,Parking,8.8888932032224,9.554016807334099,2000.0,98104.0
NonResidential,23.0,5.336142876088017,Supermarket/Grocery Store,1.0,1.0,27162.0,Supermarket / Grocery Store,,8.049232231696674,,,9.176695369232458,1998.0,98136.0
NonResidential,,4.2249341319257026,Non-Refrigerated Warehouse,1.0,2.0,27184.0,Mixed Use Property,,8.158560419038695,Other,7.316567610881184,7.630105772620618,1961.0,98119.0
SPS-District K-12,90.0,3.9099207973362757,K-12 School,1.0,1.0,27205.0,K-12 School,,8.2722689713968,,,7.610388550587649,1954.0,98177.0
SPS-District K-12,90.0,4.409337767166189,K-12 School,1.0,2.0,27231.0,K-12 School,,8.332714850222835,,,7.897710578805362,1932.0,98117.0
NonResidential,,2.8884254205654822,Other,1.0,3.0,27244.0,Other,,8.049291566552952,,,6.731559097802498,1912.0,98122.0
NonResidential,,3.7350471349589434,Other,1.0,2.0,27303.0,Other,,8.386733852451636,,,8.755839289175467,1948.0,98155.0
SPS-District K-12,86.5,2.493618590390022,K-12 School,1.0,2.0,27365.0,K-12 School,,8.579822087740418,,,7.633454751490317,1989.0,98107.0
NonResidential,17.0,5.880770388386217,Supermarket/Grocery Store,1.0,1.0,27378.0,Supermarket / Grocery Store,8.184419968552412,8.869957603759362,Parking,,9.637503835738439,1997.0,98115.0
NonResidential,84.5,3.3221541743217022,Worship Facility,1.0,3.0,27381.0,Worship Facility,,7.8038971281799965,,,6.793031375375187,1938.0,98105.0
NonResidential,,3.1480240838962494,Office,6.0,2.0,27389.0,Small- and Mid-Sized Office,,8.86055135676492,Restaurant,7.066997691804893,8.187994493982508,1956.0,98122.0
NonResidential,,4.054043265448575,Other - Entertainment/Public Assembly,1.0,2.0,27406.0,Mixed Use Property,,7.6068389209548455,Other - Public Services,6.2473343168482725,7.562377201046241,1947.0,98112.0
Nonresidential COS,,1.1924061679544706,Distribution Center,1.0,3.0,27455.0,Distribution Center,,7.668788204470536,,,6.390828070928437,1921.0,98119.0
NonResidential,,3.6416568107415968,Other,1.0,2.0,27456.0,Other,,8.136265859669983,,,8.644068938821288,1956.0,98119.0
NonResidential,,0.9400072584914712,Non-Refrigerated Warehouse,1.0,1.0,27482.0,Warehouse,,7.710609699323874,Other - Services,6.804712650946079,6.042449281672514,1977.0,98108.0
NonResidential,37.0,3.2154700317333678,Non-Refrigerated Warehouse,1.0,1.0,27488.0,Warehouse,,8.279176317779381,Other,6.834141461636891,6.928272428352247,1953.0,98108.0
NonResidential,,1.8825138324965192,Distribution Center,1.0,1.0,27494.0,Distribution Center,,8.14198767642764,Office,5.487067813670282,6.039891220914317,1979.0,98108.0
NonResidential,,1.1314021114911006,Non-Refrigerated Warehouse,1.0,2.0,27504.0,Warehouse,,7.684292391006501,Office,5.747655352766622,6.1931141261583615,1964.0,98108.0
NonResidential,,4.276666119016055,Other,1.0,2.0,27532.0,Other,,7.956470276922317,Parking,5.001559997888581,7.722052840224227,1948.0,98109.0
NonResidential,,0.05354076692802976,Non-Refrigerated Warehouse,1.0,1.0,27553.0,Warehouse,,7.677087007285231,,,5.072012591263871,1972.0,98108.0
NonResidential,100.0,2.852150545075967,Non-Refrigerated Warehouse,1.0,1.0,27554.0,Warehouse,,8.088217852929073,,,7.040781166033057,1974.0,98108.0
NonResidential,,2.692259515195886,Refrigerated Warehouse,1.0,1.0,27561.0,Refrigerated Warehouse,,7.773249878791492,Non-Refrigerated Warehouse,6.639099340433556,6.871830685238259,1961.0,98108.0
NonResidential,87.0,1.0681530811834012,Non-Refrigerated Warehouse,1.0,1.0,27562.0,Warehouse,,8.301554874041575,,,6.115231478270877,1974.0,98108.0
NonResidential,13.5,4.138760092252486,Office,1.0,3.0,27567.0,Small- and Mid-Sized Office,,7.547581345464599,,,7.868081677930183,1995.0,98020.0
NonResidential,87.0,1.4655675420143985,Office,1.0,3.0,27587.0,Small- and Mid-Sized Office,6.372106002040333,7.738197655842703,Parking,6.372106002040333,6.4853244742942575,1983.0,98133.0
SPS-District K-12,86.0,4.221491031201784,K-12 School,1.0,1.0,27597.0,K-12 School,,8.342078068738886,,,7.780510913556217,1956.0,98125.0
NonResidential,44.5,3.021400020302569,Worship Facility,1.0,1.0,27598.0,Worship Facility,,7.748630571564418,,,6.687240360146902,2002.0,98125.0
NonResidential,,4.55597994179732,Performing Arts,1.0,2.0,27639.0,Other,,7.6713024023357415,,,8.156678339595832,2008.0,98109.0
NonResidential,,5.1663561690930315,Other/Specialty Hospital,1.0,3.0,27668.0,Other,,8.060090998766196,,,8.825655503013621,1991.0,98112.0
NonResidential,18.5,6.179726756564008,Hotel,0.0,10.0,27673.0,Hotel,7.632774150042814,10.504225381166501,Parking,8.490462959969841,9.917978806195777,2006.0,98104.0
NonResidential,,4.126973081713828,Worship Facility,1.0,2.0,27703.0,Worship Facility,,8.868520258679812,Other - Education,7.96660752306151,7.618050106737069,1961.0,98125.0
NonResidential,71.5,4.12955081795672,K-12 School,1.0,2.0,27704.0,K-12 School,,8.026881413029699,,,7.609355263235844,1988.0,98125.0
Nonresidential COS,,3.3176345968914647,Library,1.0,1.0,27721.0,Other,7.210520988849959,7.8412230857926835,Parking,,7.138427869153812,2004.0,98103.0
Campus,93.5,4.723530832572937,K-12 School,1.0,1.0,27799.0,K-12 School,,9.23016225141645,,,8.140899399795202,1950.0,98112.0
NonResidential,45.5,5.815934873170982,Supermarket/Grocery Store,1.0,1.0,27821.0,Supermarket / Grocery Store,,8.332759538965748,,,9.501794867127341,1996.0,98125.0
NonResidential,,1.5184185140469317,"Repair Services (Vehicle, Shoe, Locksmith, etc)",1.0,2.0,27825.0,Other,,7.637039506155956,,,5.418168240709459,1907.0,98122.0
NonResidential,,2.2332350148592526,Office,1.0,3.0,27828.0,Mixed Use Property,,7.7096101989907915,Other,6.323315837870901,6.946569934508062,1912.0,98122.0
NonResidential,64.0,1.7191887763932197,Office,1.0,2.0,27829.0,Small- and Mid-Sized Office,,7.586877433608494,,,6.886756517223872,1920.0,98122.0
NonResidential,64.5,4.848077148143251,Office,1.0,3.0,27830.0,Small- and Mid-Sized Office,,7.685232120262791,,,8.045432785727616,1920.0,98122.0
NonResidential,,3.3440977896215824,Urgent Care/Clinic/Other Outpatient,5.0,2.0,27833.0,Other,6.95883390559421,8.192010627739705,,,8.240031233890209,1975.0,98122.0
NonResidential,98.5,-0.12783337150988489,Non-Refrigerated Warehouse,1.0,2.0,27869.0,Warehouse,,7.668788204470536,,,4.4529231452369595,1920.0,98112.0
NonResidential,67.5,1.402413742999774,Non-Refrigerated Warehouse,1.0,2.0,27874.0,Warehouse,,8.65675339434771,,,6.429898580404593,1958.0,98122.0
NonResidential,96.0,2.057962510002712,Office,1.0,2.0,27882.0,Small- and Mid-Sized Office,,7.861544137948204,Retail Store,7.11086369385233,7.049005384652589,1925.0,98122.0
NonResidential,,2.4591614000361424,Other - Services,1.0,2.0,27891.0,Other,,7.604249683332965,Retail Store,6.79851428399374,7.478521282311509,1924.0,98105.0
Nonresidential COS,,4.04103168599168,Other,1.0,3.0,27892.0,Other,,7.860469754719835,,,7.692844705222532,1929.0,98105.0
Campus,70.0,3.999209367107062,K-12 School,1.0,2.0,27901.0,K-12 School,,7.951313775825911,,,7.582600449016289,2000.0,98112.0
NonResidential,71.5,3.702535780561422,Retail Store,1.0,3.0,27903.0,Retail Store,,8.538325758608993,,,8.248690553955205,2000.0,98104.0
NonResidential,,3.9529729917571004,K-12 School,1.0,2.0,27922.0,K-12 School,,8.137733330991539,Worship Facility,6.8748034433557805,7.652610875936256,1951.0,98122.0
NonResidential,71.0,4.053869729656382,Office,1.0,3.0,27928.0,Small- and Mid-Sized Office,,7.783247822452669,,,7.822912134118962,1958.0,98122.0
NonResidential,39.5,4.94914988524227,Worship Facility,1.0,1.0,27947.0,Worship Facility,,8.16121646309681,,,8.418565153260813,1929.0,98102.0
SPS-District K-12,90.0,3.794927233551899,K-12 School,1.0,2.0,27955.0,K-12 School,,7.837453570450676,,,7.366656344702962,1925.0,98112.0
NonResidential,79.0,3.126102424715846,Office,1.0,3.0,27982.0,Small- and Mid-Sized Office,,7.754862365790362,Non-Refrigerated Warehouse,6.592069900437163,6.917137017987395,1982.0,98103.0
NonResidential,12.5,4.1822791240565484,Worship Facility,1.0,2.0,28019.0,Worship Facility,,7.991179878773613,,,7.599142534808286,1953.0,98199.0
NonResidential,88.5,3.7322980744814576,K-12 School,1.0,1.0,28020.0,K-12 School,,7.567038061714119,,,7.344496748007384,1953.0,98199.0
Nonresidential COS,1.0,4.125923975375423,Non-Refrigerated Warehouse,1.0,2.0,28025.0,Warehouse,,7.625231716526801,Office,6.517511067229218,7.7506994267386595,1967.0,98134.0
NonResidential,,4.744279741692292,Refrigerated Warehouse,1.0,1.0,28029.0,Refrigerated Warehouse,,7.66225650260732,Office,5.592812870767186,9.208840012543662,1970.0,98108.0
NonResidential,,3.7480913137457823,Other,1.0,5.0,28030.0,Other,,8.115075307098955,,,7.239265532039584,1907.0,98112.0
NonResidential,15.5,4.061390837078969,Distribution Center,1.0,1.0,28033.0,Distribution Center,,7.875124637468365,Parking,,8.141857201683111,1971.0,98108.0
NonResidential,79.5,3.130263166511597,Worship Facility,1.0,1.0,28053.0,Worship Facility,,7.901572632821426,,,6.922146218079438,1955.0,98115.0
NonResidential,81.5,1.631199404215613,Office,1.0,3.0,28066.0,Small- and Mid-Sized Office,6.794984746435698,7.893597035103807,Parking,6.794984746435698,6.714177788776482,1982.0,98112.0
NonResidential,6.5,3.7543160093981105,Office,1.0,2.0,28081.0,Small- and Mid-Sized Office,,7.553687116051368,Distribution Center,6.635690522913053,7.694358016840546,1988.0,98107.0
NonResidential,,5.5771794066185905,Laboratory,1.0,2.0,28086.0,Laboratory,,8.293337710740449,Other,7.13409789496406,9.341065471797489,1985.0,98119.0
NonResidential,59.5,1.3164082336557243,Non-Refrigerated Warehouse,1.0,1.0,28476.0,Warehouse,,7.959071058622374,,,6.335093994112566,1965.0,98108.0
NonResidential,76.0,2.047047473868832,Non-Refrigerated Warehouse,1.0,1.0,29214.0,Warehouse,,8.153227073063332,Supermarket/Grocery Store,6.273074621434153,6.826959545166767,1922.0,98134.0
NonResidential,88.5,4.6872108963243,Office,1.0,11.0,29550.0,Large Office,,10.123028306169903,,,9.68978296372729,2000.0,98104.0
NonResidential,80.0,3.2573270112424533,Office,1.0,11.0,29551.0,Small- and Mid-Sized Office,,8.757689138358051,Bank Branch,6.446565386364466,8.343625387985231,2000.0,98104.0
NonResidential,88.5,4.604820124723796,Office,1.0,11.0,29552.0,Large Office,,10.14170559000053,,,9.624360527327783,2000.0,98104.0
NonResidential,97.0,5.0344169227610545,K-12 School,1.0,3.0,29612.0,K-12 School,,9.111408746646648,,,8.457414326314804,1924.0,98105.0
NonResidential,70.0,3.1166215908294443,Office,1.0,5.0,29788.0,Small- and Mid-Sized Office,,8.520818154411794,,,8.136192720998531,1982.0,98119.0
NonResidential,,5.604219933030011,Other - Restaurant/Bar,1.0,13.0,32429.0,Restaurant,,8.269225986926214,Other,7.2600625783124375,9.005917096335606,1985.0,98101.0
NonResidential,64.5,4.097090787890126,Office,0.0,24.0,33289.0,Large Office,,9.316553335390758,Retail Store,7.3543033663798685,9.116616337817453,1982.0,98121.0
Nonresidential COS,,3.3636685697697413,Library,1.0,1.0,33408.0,Other,,7.73823814741034,Other - Services,6.08272937294497,7.311405776340458,1965.0,98125.0
NonResidential,,4.390366758948883,College/University,2.0,1.0,33527.0,University,,8.582784639791319,,,8.235275119525603,2013.0,98144.0
NonResidential,,6.085398780732376,College/University,1.0,5.0,33548.0,University,,8.96237316748616,,,9.510202753830717,2006.0,98122.0
NonResidential,94.5,4.090001812787964,Retail Store,1.0,3.0,34348.0,Retail Store,,9.166285356872482,,,8.305664909436734,1991.0,98101.0
NonResidential,59.0,5.1827381506958785,Supermarket/Grocery Store,1.0,1.0,34891.0,Supermarket / Grocery Store,,8.165557161246792,,,9.10258155095457,2008.0,98116.0
NonResidential,87.5,4.26049439201619,Supermarket/Grocery Store,1.0,2.0,34908.0,Supermarket / Grocery Store,,8.728713202505087,,,9.15306745234352,1950.0,98122.0
NonResidential,,3.1984690150905384,Retail Store,1.0,4.0,35391.0,Retail Store,,8.05821096766195,,,8.237766526181709,2006.0,98109.0
NonResidential,80.0,5.28776185260852,Supermarket/Grocery Store,1.0,4.0,35392.0,Supermarket / Grocery Store,,8.359762887977881,,,9.134610624605665,2006.0,98109.0
NonResidential,86.5,4.4836802884003815,Retail Store,0.0,3.0,36034.0,Retail Store,,8.354595143193364,,,8.65769812117138,1996.0,98122.0
NonResidential,,4.931447776199235,Fitness Center/Health Club/Gym,1.0,1.0,36587.0,Other,,8.338218858413166,Swimming Pool,,8.320035751161218,1991.0,98122.0
NonResidential,,5.497024772381374,Parking,1.0,6.0,37008.0,Other,,10.341792760974961,Other - Entertainment/Public Assembly,10.341792760974961,9.568979911694933,1999.0,98134.0
NonResidential,54.5,2.6703483339181986,Non-Refrigerated Warehouse,1.0,4.0,37248.0,Warehouse,,8.820082435177113,,,7.4295944471176565,1904.0,98108.0
SPS-District K-12,86.0,4.79752457848242,K-12 School,1.0,2.0,39332.0,K-12 School,,9.463905744340558,,,8.638961122027258,2009.0,98118.0
NonResidential,,3.648448008319598,Other,1.0,3.0,40008.0,Mixed Use Property,,7.620186824563567,Office,7.018377850635617,7.494386030742746,2004.0,98134.0
NonResidential,67.0,5.989512643382737,Non-Refrigerated Warehouse,1.0,0.0,40028.0,Warehouse,,10.484207319714125,Office,8.688437449331845,9.76074242374431,1940.0,98115.0
NonResidential,44.0,3.4111477125153233,Medical Office,1.0,0.0,40031.0,Medical Office,,7.942274946188637,,,7.7418531342579495,1960.0,98115.0
NonResidential,26.5,4.9513805668789415,Office,1.0,0.0,40034.0,Small- and Mid-Sized Office,,7.619457529668214,Office,7.992436752466174,8.433186352385494,1960.0,98115.0
NonResidential,74.0,3.4111477125153233,Office,1.0,6.0,40067.0,Small- and Mid-Sized Office,,8.823412094805429,Parking,7.441948595029821,8.474323649895346,1985.0,98104.0
NonResidential,,4.216488445914273,Parking,1.0,2.0,40348.0,Mixed Use Property,8.615867429886572,9.479060151298984,Supermarket/Grocery Store,8.690439452002517,9.063344701146129,1916.0,98102.0
Nonresidential COS,,5.608500627783828,Office,5.0,1.0,40447.0,Mixed Use Property,,9.002715046769536,Distribution Center,8.214719515760672,9.232581492161827,1966.0,98134.0
NonResidential,74.5,5.705314633634278,Supermarket/Grocery Store,1.0,1.0,41928.0,Supermarket / Grocery Store,,8.471194541103966,Parking,,9.458106200162387,2011.0,98115.0
NonResidential,59.0,2.489064659936664,Office,1.0,1.0,42069.0,Small- and Mid-Sized Office,,7.799717473185804,,,7.544840143549259,1993.0,98103.0
Nonresidential COS,,1.08010881710355,Other,1.0,2.0,43948.0,Other,,8.200539191042326,,,6.100240707208017,1906.0,98108.0
Nonresidential COS,,5.011301738639416,Other - Recreation,0.0,1.0,45287.0,Other,,7.594947290670651,Fitness Center/Health Club/Gym,6.729114223769185,8.65710195647068,1968.0,98122.0
NonResidential,,7.824511902312012,Laboratory,1.0,8.0,45927.0,Laboratory,,9.713339918934931,,,10.97203245989202,2000.0,98104.0
NonResidential,,6.218580199174592,Office,1.0,4.0,48287.0,Large Office,,9.62012137036879,Other - Services,8.818255323359276,10.66873763692448,2005.0,98134.0
