OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal(m2),PropertyGFAParking(m2),LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA(m2),ENERGYSTARScore,SiteEnergyUseWN(GJ),GHGEmissions(MetricTonsCO2e)
21613,NonResidential,Other,98112.0,1927,1.0,3,7.971685960306789,,Other - Recreation,Self-Storage Facility,4.623223557168669,,8.764504580716466,5.138823269393452
21616,SPS-District K-12,K-12 School,98125.0,1954,1.0,1,8.276154311513126,,K-12 School,,,86.0,7.355146509865353,3.701178509700953
21617,NonResidential,Other,98125.0,1947,1.0,1,8.152611910627682,,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Retail Store,5.775134427561141,,8.211799668753391,4.653722226570257
21622,NonResidential,Warehouse,98108.0,1977,1.0,1,7.911870539388577,,Non-Refrigerated Warehouse,Office,6.453905407574502,31.5,6.810712749727038,1.7783364488959144
21656,NonResidential,Worship Facility,98122.0,1922,1.0,2,7.653392518992562,,Worship Facility,,,88.0,6.002902585195159,1.820508882514041
21687,NonResidential,Other,98118.0,1962,1.0,2,7.6390088918072445,,Adult Education,Parking,,,7.414152367510289,3.897822656027005
21688,NonResidential,Non-Refrigerated Warehouse,98118.0,1952,1.0,1,7.843375939153784,,Non-Refrigerated Warehouse,Medical Office,6.649617481287736,49.0,7.358458514226186,3.6033215657522897
21689,NonResidential,Small- and Mid-Sized Office,98118.0,1982,1.0,2,8.2514983482086,,Office,,,85.0,7.606295940672737,2.560709613203501
21716,NonResidential,Small- and Mid-Sized Office,98109.0,1953,1.0,2,8.29700326792566,,Office,Data Center,6.973642500414448,,8.998091039774435,4.525856379268366
21723,NonResidential,Worship Facility,98115.0,1908,1.0,3,8.3532169339906,,Worship Facility,,,80.0,7.855765405308425,4.439528739445335
21768,NonResidential,Worship Facility,98106.0,1957,1.0,1,7.691191613466773,,Worship Facility,Office,7.253640958708859,95.5,6.347482785018286,1.328400382700988
21772,NonResidential,Small- and Mid-Sized Office,98107.0,1999,1.0,4,7.893458367697359,,Office,Other,6.853944088933071,,6.956252022614521,1.8570789353486974
21774,SPS-District K-12,K-12 School,98126.0,1988,1.0,2,8.530270699849696,,K-12 School,,,76.0,7.662254360975394,2.6078614738467776
21783,NonResidential,Warehouse,98108.0,1989,1.0,1,7.580876801366765,,Non-Refrigerated Warehouse,Office,5.535125108624061,,6.669113223688693,3.1637858585502405
21784,NonResidential,Refrigerated Warehouse,98108.0,1914,1.0,2,8.351332497558548,,Refrigerated Warehouse,,,79.0,7.209170836166649,2.2132072818428288
21785,NonResidential,Other,98108.0,1950,1.0,1,7.814720683393408,,Manufacturing/Industrial Plant,,,,7.771941185201038,2.7523860149222616
21786,NonResidential,Warehouse,98108.0,1975,1.0,1,7.868250784090901,,Non-Refrigerated Warehouse,Office,6.37938106180385,46.0,6.9309285664861084,2.900047023419583
21787,NonResidential,Warehouse,98108.0,1964,1.0,1,8.08690443013226,,Non-Refrigerated Warehouse,,,51.0,6.018164162309424,0.9987919533858987
21792,NonResidential,Warehouse,98108.0,1962,1.0,1,7.795405559153777,,Non-Refrigerated Warehouse,,,16.5,6.989699211938653,3.131136910560194
21793,NonResidential,Small- and Mid-Sized Office,98108.0,1967,1.0,2,7.7096101989907915,,Office,,,75.0,7.04731487829384,2.0001277349601105
21794,NonResidential,K-12 School,98102.0,1968,1.0,5,8.306475894849166,,K-12 School,,,36.0,8.03465782431081,4.3342796761761475
21795,NonResidential,Other,98102.0,1999,1.0,2,8.982992454688894,8.715741634864736,Parking,K-12 School,7.527288642196837,,7.701959733443736,4.1920004734943745
21796,NonResidential,K-12 School,98102.0,1905,1.0,1,8.960967417978386,,K-12 School,,,72.0,8.018003672563117,4.173617743116608
21822,NonResidential,Distribution Center,98103.0,1912,1.0,1,7.866613947800456,,Distribution Center,Office,5.447847100517,,6.679138618318599,2.725890119230541
21879,NonResidential,Senior Care Community,98133.0,1954,1.0,2,8.469208133704806,,Senior Care Community,,,83.0,8.785573000973356,5.400196830369207
21883,NonResidential,Worship Facility,98133.0,1962,1.0,1,7.624732906857689,,Worship Facility,Parking,,100.0,5.599824153040361,0.5653138090500605
21893,NonResidential,Warehouse,98108.0,1979,1.0,1,7.984713489235712,,Non-Refrigerated Warehouse,,,2.5,8.277143700690926,4.563358118173651
21894,NonResidential,Warehouse,98108.0,2007,1.0,1,8.09512766928926,,Non-Refrigerated Warehouse,,,57.5,6.975737861611552,2.9788404058837727
21896,NonResidential,Warehouse,98108.0,1981,1.0,1,7.896089765933409,,Non-Refrigerated Warehouse,,,48.5,7.736939794871041,4.396730501039078
21897,NonResidential,Warehouse,98108.0,1978,1.0,1,7.630566991650338,,Non-Refrigerated Warehouse,,,69.0,6.501605808680953,3.307252935485614
21898,NonResidential,Warehouse,98108.0,1978,1.0,1,7.975174466188953,,Non-Refrigerated Warehouse,,,90.0,5.974674046019587,2.066229647707605
21902,NonResidential,Warehouse,98108.0,1979,1.0,1,7.622598822001161,,Non-Refrigerated Warehouse,Parking,,12.5,6.6270819925417985,1.6074359097634274
21904,NonResidential,Small- and Mid-Sized Office,98125.0,1974,1.0,3,8.218609155415374,,Office,Parking,,40.5,8.29169796323758,3.18924101973851
21905,NonResidential,Other,98115.0,1979,1.0,1,7.952883121600166,,Other - Recreation,Office,6.518059914663412,,8.505830351950014,4.938996066954103
21907,NonResidential,Medical Office,98115.0,1980,1.0,2,7.824797275466353,6.380011181547446,Medical Office,,,63.0,6.993386324111922,1.9733863403393312
21909,NonResidential,Medical Office,98115.0,1968,1.0,2,8.188558083858759,,Medical Office,Parking,,66.5,8.080961727162167,3.8675485153263165
21913,NonResidential,Self-Storage Facility,98105.0,1959,1.0,2,7.541980190939826,,Self-Storage Facility,,,,6.805317701465802,1.7859090555498793
21916,NonResidential,Mixed Use Property,98105.0,1945,1.0,2,7.62871643482695,,Medical Office,Office,6.625393790606414,,7.289271216775245,3.2714682749873716
21917,NonResidential,Medical Office,98105.0,1967,1.0,3,8.179040747390395,,Medical Office,Parking,5.729108605165859,85.5,7.58284910868622,3.9500892062346025
21920,NonResidential,Warehouse,98105.0,1980,1.0,2,8.045367894674134,,Non-Refrigerated Warehouse,,,43.0,7.6529571258730975,4.114473933517266
21921,NonResidential,Supermarket / Grocery Store,98105.0,1975,1.0,1,8.02821543378358,,Supermarket/Grocery Store,Parking,,20.5,9.377448686998934,5.452025091142252
21945,NonResidential,Other,98104.0,1981,1.0,1,7.574696899591828,,Parking,Retail Store,6.8695086054741825,,7.384219794040348,2.3646204839134985
21955,NonResidential,Small- and Mid-Sized Office,98199.0,1927,1.0,3,7.705853150113079,,Office,Retail Store,5.89509374264012,,6.858988844348376,2.655352412101761
21964,NonResidential,Worship Facility,98107.0,1910,1.0,2,7.611859543647106,,Worship Facility,,,76.5,6.384183587507298,2.9223548037492155
22078,NonResidential,Worship Facility,98122.0,1901,1.0,2,7.810962693251079,,Worship Facility,,,1.0,7.628720162912044,4.261058845569595
22095,NonResidential,Warehouse,98103.0,1957,1.0,2,7.5342642559332615,,Non-Refrigerated Warehouse,,,36.5,5.002210714113489,-0.020202707317519466
22139,NonResidential,Retail Store,98118.0,1992,1.0,2,8.19113573704523,,Retail Store,Parking,6.323315837870901,83.0,8.86138837209833,5.321618767950302
22142,NonResidential,Supermarket / Grocery Store,98118.0,1953,1.0,1,7.793185122576695,,Supermarket/Grocery Store,Parking,,44.0,9.014778810439212,5.073046554217653
22149,SPS-District K-12,K-12 School,98125.0,1955,1.0,1,8.184342215108543,,K-12 School,,,86.5,7.715022360527713,4.137803078063485
22163,NonResidential,Small- and Mid-Sized Office,98108.0,1967,1.0,1,7.770234820807226,,Office,,,91.5,7.35844174952629,3.9593835767879835
22165,NonResidential,Warehouse,98108.0,1961,1.0,1,8.266722856708094,,Non-Refrigerated Warehouse,Office,5.485528167484689,,7.349663727219022,3.326114575537799
22166,NonResidential,Retail Store,98108.0,1958,1.0,2,8.56034856262471,,Retail Store,,,,7.922948029801686,3.8349259550431793
22223,NonResidential,K-12 School,98107.0,1922,1.0,3,8.099623202540034,,K-12 School,,,95.0,7.619617913691161,4.2181832991257
22230,NonResidential,Supermarket / Grocery Store,98107.0,1966,1.0,1,7.906204415071464,,Supermarket/Grocery Store,,,10.5,9.188050208060845,5.274639239193459
22240,NonResidential,Supermarket / Grocery Store,98107.0,2000,1.0,1,9.021349372586457,8.293570106744284,Supermarket/Grocery Store,Parking,,33.0,9.64278138278277,5.916700590612802
22252,NonResidential,Other,98125.0,1961,1.0,1,7.997292271442572,,Other - Recreation,Office,6.079118877358859,,7.349536683527457,3.7507973569289246
22259,NonResidential,Mixed Use Property,98107.0,1910,1.0,2,7.970049535048697,,Other,Retail Store,6.772266057918803,,7.111784689589434,3.6560979645895566
22261,NonResidential,Warehouse,98107.0,1975,1.0,3,8.256719534834028,,Non-Refrigerated Warehouse,Office,6.787678587226551,2.5,8.19583247151137,4.423408472452651
22264,NonResidential,Warehouse,98107.0,1980,1.0,1,8.216427801359243,,Non-Refrigerated Warehouse,,,2.0,6.7771199339264,1.7056567701746432
22312,Nonresidential COS,Other,98107.0,2004,1.0,1,7.951771756140762,7.277287636712744,Library,Other - Services,5.662958480133946,,7.327397391303143,3.398192872641857
22327,NonResidential,Other,98107.0,1924,1.0,2,7.60091078206745,,Social/Meeting Hall,,,,5.853084910906656,1.8656293177945105
22332,NonResidential,Other,98107.0,1928,1.0,2,7.932753750305001,,Strip Mall,Parking,,,7.070566225439059,2.5560638441043286
22420,NonResidential,Other,98107.0,1942,1.0,2,7.935649553417027,,Other,,,,8.599689461686442,3.600321427132145
22438,NonResidential,Worship Facility,98107.0,1975,1.0,1,8.231499395112762,,Worship Facility,,,68.0,7.217520085716536,3.5596246182566738
22440,NonResidential,Retail Store,98107.0,1996,1.0,1,7.688556789792959,,Retail Store,,,50.5,7.072113574935278,2.4956817229559585
22441,NonResidential,Small- and Mid-Sized Office,98107.0,1979,1.0,2,8.154509672640614,,Office,,,88.0,7.9393022764290615,3.8264651170664994
22446,NonResidential,Small- and Mid-Sized Office,98107.0,1903,1.0,3,7.7469461242262145,,Office,,,100.0,5.5269391660217595,1.2781522025001875
22454,NonResidential,Retail Store,98134.0,1967,1.0,1,7.64150978628686,,Retail Store,,,80.5,7.422780777001639,3.4863041682927136
22479,NonResidential,Supermarket / Grocery Store,98119.0,1961,1.0,1,7.783557443942874,,Supermarket/Grocery Store,,,27.0,9.205649357006083,5.503439503264428
22480,NonResidential,Small- and Mid-Sized Office,98119.0,1992,1.0,3,7.804503625298773,,Office,Fitness Center/Health Club/Gym,6.795712435017109,,7.094065340880126,2.102303210823098
22486,NonResidential,Small- and Mid-Sized Office,98119.0,1982,1.0,3,7.784215071478615,,Office,Parking,5.917850729762736,85.0,6.896094869730319,2.7245795030534206
22502,NonResidential,Warehouse,98199.0,1974,1.0,1,7.7741487201283626,,Non-Refrigerated Warehouse,Office,6.140994281076946,1.0,7.642109113504407,3.5419733025409363
22504,NonResidential,Other,98199.0,1965,1.0,1,7.674371546898082,,Manufacturing/Industrial Plant,,,,5.483819869474379,0.46373401623214006
22509,NonResidential,Small- and Mid-Sized Office,98199.0,2008,1.0,4,8.264069859776843,6.659669019786335,Office,Parking,6.659669019786335,87.5,7.252117078012336,2.2326989655298792
22511,NonResidential,Warehouse,98199.0,1960,1.0,1,8.572570475153295,,Non-Refrigerated Warehouse,,,72.5,7.394265456912545,3.5891972308407842
22519,NonResidential,Retail Store,98117.0,1989,1.0,1,8.022289715615855,,Retail Store,,,66.0,7.746063721659996,3.8233010753673415
22547,NonResidential,Self-Storage Facility,98119.0,1980,1.0,3,7.965188671448162,,Self-Storage Facility,,,,4.630403833988048,-0.3930425881096072
22574,NonResidential,Small- and Mid-Sized Office,98119.0,1961,1.0,2,7.528388037640138,,Office,,,80.0,6.601318048449902,1.5260563034950492
22577,NonResidential,Distribution Center,98119.0,1960,1.0,2,8.128813833209469,,Distribution Center,Non-Refrigerated Warehouse,7.376465752462253,87.0,6.471026266407862,2.6052789230662645
22579,NonResidential,Distribution Center,98199.0,1968,1.0,1,8.11357418097269,,Distribution Center,Office,5.942787215052768,,6.2749436723071215,2.3813962734183356
22585,NonResidential,Small- and Mid-Sized Office,98199.0,2007,1.0,4,7.93780762460768,6.268507601375905,Office,Parking,6.1345737132740235,96.5,6.745477962765581,1.7343068944799696
22607,NonResidential,Small- and Mid-Sized Office,98199.0,1979,1.0,4,7.639053605527657,,Office,,,83.0,6.417339979294752,1.397481550510455
22609,NonResidential,Small- and Mid-Sized Office,98199.0,1994,1.0,4,7.93847071063423,,Office,,,80.0,6.964370515046807,1.8741072105768086
22650,NonResidential,Warehouse,98107.0,1927,1.0,4,8.281060444573217,,Non-Refrigerated Warehouse,Retail Store,6.159030643563044,100.0,5.6189803404121506,0.4885800148186709
22654,NonResidential,Small- and Mid-Sized Office,98107.0,1901,1.0,4,7.66844092195272,,Office,Restaurant,6.199263189200922,,7.1143036979967995,2.072542799988679
22672,NonResidential,Other,98107.0,1900,1.0,3,8.354748160364375,6.123644642741833,Other,Parking,5.596267105635274,,8.95693382810949,5.662074671256411
22676,NonResidential,Small- and Mid-Sized Office,98107.0,1968,1.0,2,7.688556789792959,,Office,,,27.0,7.521991110002867,3.521791277960571
22678,NonResidential,Small- and Mid-Sized Office,98107.0,1966,1.0,1,7.63533554627997,,Office,,,92.5,6.458091838275545,2.688527534613346
22679,NonResidential,Self-Storage Facility,98107.0,1902,1.0,2,7.7096101989907915,,Self-Storage Facility,,,,6.2141227643766745,2.6606091265020737
22684,NonResidential,Mixed Use Property,98107.0,1909,1.0,3,7.830536437752707,,Strip Mall,Office,6.6352025990194985,,7.747722701498299,4.078215180292217
22801,Nonresidential COS,Other,98125.0,1996,0.0,2,7.907709409198739,,Other - Recreation,Fitness Center/Health Club/Gym,5.5053610067176075,,9.116207310580467,5.6829162819748165
22804,NonResidential,Small- and Mid-Sized Office,98125.0,1931,1.0,2,8.155897301619211,,Office,,,59.0,7.796284286623085,3.7017956793804827
22810,NonResidential,K-12 School,98125.0,1930,1.0,3,7.708901614670873,,K-12 School,,,60.0,7.225806439085288,3.5161616334626764
22818,NonResidential,Distribution Center,98106.0,1980,1.0,1,7.713768209139455,,Distribution Center,Non-Refrigerated Warehouse,5.784319337138213,26.0,6.804717052030958,3.2744997286161976
22830,NonResidential,Worship Facility,98126.0,1971,1.0,1,7.7000647861472595,,Worship Facility,,,94.5,5.459303543697816,0.28893129185221283
22834,NonResidential,K-12 School,98105.0,2004,3.0,2,7.976547325303416,,K-12 School,,,4.5,8.481560081703678,4.894213831079004
22860,NonResidential,Mixed Use Property,98103.0,1996,1.0,3,8.555335394817673,7.660507485983059,Parking,Office,7.688599342079087,,7.927134471617395,2.922623801733353
22863,NonResidential,Other,98199.0,1957,1.0,2,7.541881644499736,,Other,Office,5.361853387350024,,7.481292444510328,4.064400685849028
22866,NonResidential,Small- and Mid-Sized Office,98199.0,1983,1.0,4,8.234609894312664,6.915629278483159,Office,,,58.0,7.286270936114797,2.2664396463576924
22867,NonResidential,Small- and Mid-Sized Office,98199.0,1983,1.0,4,8.262225349067164,7.282602200206151,Office,Parking,7.016463018430846,48.0,7.5423962012227275,2.514465452029545
22881,NonResidential,Mixed Use Property,98119.0,1960,1.0,2,8.58584253361896,,Office,Other - Services,7.498889167675139,,7.778431083993718,3.666378188767423
22883,NonResidential,Warehouse,98119.0,1955,1.0,2,8.207781088298534,,Non-Refrigerated Warehouse,Office,7.16703587691022,8.5,7.604263020824105,3.4114776910697118
22936,Nonresidential COS,Other,98112.0,1932,1.0,1,8.030696824634965,,Other - Entertainment/Public Assembly,,,,8.351504298323352,4.783065293829132
22940,NonResidential,Small- and Mid-Sized Office,98133.0,1982,1.0,2,7.848429668392282,,Office,,,74.5,7.153715816750455,2.1120297312729877
22953,NonResidential,Retail Store,98125.0,1965,1.0,1,7.749711934186563,,Retail Store,,,94.0,6.305145002248978,1.2864740258376797
22955,NonResidential,Senior Care Community,98125.0,1998,1.0,5,8.308011623762537,,Senior Care Community,Parking,,4.0,8.397164201275988,4.418358563921272
22962,NonResidential,Small- and Mid-Sized Office,98133.0,1987,1.0,3,8.863670334374476,7.838699448222678,Office,,,89.0,7.954030311454848,2.8939763645996033
23008,NonResidential,Mixed Use Property,98125.0,1952,1.0,2,7.997573481899205,,Non-Refrigerated Warehouse,Retail Store,7.289665769617792,,7.759559417193933,3.7627106022411367
23011,NonResidential,Retail Store,98125.0,1966,1.0,1,8.260017047840904,,Retail Store,,,66.0,7.709627223368386,2.62575495837538
23017,NonResidential,Medical Office,98125.0,1988,1.0,3,7.893354354522263,,Medical Office,,,58.0,7.3467733403495314,3.4244255077813626
23020,NonResidential,Self-Storage Facility,98125.0,1977,2.0,2,8.038434214773748,,Self-Storage Facility,Office,4.515426986712962,,4.897981154907232,-0.18632957819149337
23022,Nonresidential COS,Other,98125.0,2005,2.0,1,7.949217476335666,,Other - Recreation,,,,8.005498019494471,4.407145985466846
23040,NonResidential,K-12 School,98106.0,1924,1.0,2,8.292174919911758,,K-12 School,,,89.0,7.2105209733597535,3.828097770490385
23049,NonResidential,Other,98108.0,1963,1.0,1,7.678291515733364,,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Office,6.852472418321614,,7.584122125971436,3.9357395320454622
23051,NonResidential,Small- and Mid-Sized Office,98106.0,1988,1.0,2,7.954482625768567,,Office,Non-Refrigerated Warehouse,6.689462450267447,48.5,8.190798930940591,4.192151622225013
23056,NonResidential,Other,98109.0,1920,1.0,2,7.832712396124775,,Other,,,,7.085521851989314,3.4442568711226023
23064,NonResidential,Other,98133.0,1970,5.0,1,7.674242055153,,Other,,,,8.205955608725857,5.191789503138204
23065,NonResidential,Medical Office,98133.0,1979,1.0,2,8.079994899926556,,Medical Office,Parking,,76.0,7.397376448251699,2.3617969526258915
23071,NonResidential,Hospital,98133.0,1966,8.0,1,10.561356622016401,,Hospital (General Medical & Surgical),Parking,10.118179363191487,86.5,11.545154572837708,8.058760756931578
23076,NonResidential,Worship Facility,98133.0,1965,1.0,2,8.331954835880099,,Worship Facility,Medical Office,4.5562489812332165,,7.509331359419235,3.9200903765059048
23098,NonResidential,Supermarket / Grocery Store,98144.0,1965,1.0,1,7.604388562577685,,Supermarket/Grocery Store,,,16.0,8.744333421304678,4.826151401137618
23113,NonResidential,Medical Office,98112.0,1964,1.0,3,10.915030908417213,,Medical Office,Parking,10.174852545248772,60.5,11.599122171465813,8.095485890137192
23115,NonResidential,Distribution Center,98108.0,1979,1.0,1,8.290428194576817,,Distribution Center,,,56.5,6.148864154237697,1.0577902941478545
23117,Campus,Other,98108.0,2005,5.0,1,8.591171450343849,,Adult Education,,,,8.202590616195172,4.551874888929868
23120,NonResidential,Other,98108.0,1971,1.0,1,7.798536408185193,,Other - Services,Office,6.607240861444969,,8.160019643293667,4.76575725063604
23158,NonResidential,Warehouse,98144.0,1956,1.0,2,7.783480047557247,,Non-Refrigerated Warehouse,,,92.0,5.777722320008506,0.7793248768009975
23161,NonResidential,Small- and Mid-Sized Office,98144.0,1988,1.0,1,8.341435900402288,,Office,,,,7.2937523166314415,3.692373343368192
23163,NonResidential,Medical Office,98144.0,1995,1.0,4,8.311486945640723,7.670782741835566,Medical Office,,,76.0,7.548527727422008,2.5289235352047745
23164,NonResidential,Small- and Mid-Sized Office,98144.0,2001,1.0,5,8.784783255925138,7.6269077072255484,Office,Parking,7.786378320284515,88.0,7.683399519167864,2.986943767520912
23204,SPS-District K-12,K-12 School,98108.0,1971,1.0,1,8.454440181403738,,K-12 School,,,95.5,7.07868662883456,2.2497116033869773
23228,NonResidential,Supermarket / Grocery Store,98117.0,1994,1.0,1,8.349752094226838,,Supermarket/Grocery Store,Parking,,20.0,9.541781617416298,5.823356498128597
23231,NonResidential,Retail Store,98133.0,1979,1.0,2,7.531678990498129,,Retail Store,Office,5.784319337138213,,5.906841376261543,0.8394096875381973
23265,Campus,Other,98134.0,1989,5.0,2,9.465361013101631,,Other,,,,9.115528484151787,5.1703703522174145
23268,NonResidential,Small- and Mid-Sized Office,98134.0,1997,1.0,2,8.236727391533668,,Office,Parking,,55.5,8.018188935859113,3.177220149599368
23277,NonResidential,Warehouse,98134.0,1900,1.0,1,7.5372389730500045,,Non-Refrigerated Warehouse,Office,4.93702147675101,,5.710499872767209,0.7608058290337599
23299,NonResidential,Small- and Mid-Sized Office,98104.0,1970,1.0,7,8.527405684115847,7.56766253633511,Office,Parking,7.239606569745056,92.0,7.421281390917704,2.3365033111975064
23310,NonResidential,Other,98104.0,1951,1.0,1,8.396466801956798,,Museum,Parking,,,9.563497008521933,6.493806788525523
23311,NonResidential,Medical Office,98104.0,1945,1.0,0,10.14675532204709,,Medical Office,Parking,9.443872961870321,,10.210944931660883,7.014140269686151
23313,NonResidential,Small- and Mid-Sized Office,98122.0,1956,1.0,3,7.589418013662385,,Office,,,69.0,7.322150494273924,4.119931084099578
23320,NonResidential,Other,98118.0,1921,1.0,2,8.245664876802557,,Other,,,,8.291343193420152,3.2827891506118534
23331,NonResidential,Small- and Mid-Sized Office,98125.0,1985,1.0,3,8.04548702029224,7.095736199325353,Office,Parking,7.095736199325353,94.0,6.40641116854376,1.3493710070152927
23342,NonResidential,Warehouse,98165.0,1977,1.0,1,7.619685491462804,,Non-Refrigerated Warehouse,,,99.5,5.071051300114712,1.2864740258376797
23343,NonResidential,Other,98125.0,1969,1.0,1,7.9380729117826005,,Other,,,,7.206264955488284,3.8325468039263493
23368,NonResidential,Mixed Use Property,98011.0,1909,1.0,11,9.242320043148478,,Office,Multifamily Housing,8.242148389662432,,9.227487746926492,5.619258909585547
23396,NonResidential,Other,98106.0,1997,1.0,1,8.225149694983003,,Other - Utility,Office,6.741258334156835,,7.650107023960869,3.9394436010041383
23397,NonResidential,Other,98106.0,1966,1.0,2,7.86764617839986,,Other,,,,8.045050320701854,3.5028510353886553
23400,NonResidential,Small- and Mid-Sized Office,98103.0,1988,1.0,2,8.72851768585171,,Office,Non-Refrigerated Warehouse,7.42192812653901,69.0,8.085010357066082,3.057062528705597
23404,NonResidential,Small- and Mid-Sized Office,98122.0,1959,1.0,3,7.75645402582954,,Office,,,81.0,7.450486688840449,4.180751589962839
23408,NonResidential,Hotel,98104.0,1928,1.0,6,8.108665921913772,,Hotel,,,57.5,8.022988239427107,4.719792676824789
23410,NonResidential,Hotel,98101.0,1928,1.0,9,8.402882371738887,,Hotel,,,90.0,7.970814176951439,4.440118640359091
23416,NonResidential,Mixed Use Property,98104.0,1960,1.0,2,7.9203774792369455,,Supermarket/Grocery Store,Office,7.0965057261043825,,8.56503373847727,4.82895353258964
23418,NonResidential,Small- and Mid-Sized Office,98104.0,1989,1.0,2,7.6873645900434715,,Office,Other,4.5945311678042335,,7.23922520164656,3.444097215977376
23419,Nonresidential COS,Small- and Mid-Sized Office,98134.0,1973,1.0,2,7.590967418860019,,Office,,,34.0,8.153842768188962,4.705422677877183
23459,NonResidential,Small- and Mid-Sized Office,98119.0,1984,1.0,4,8.576535601319616,7.292325514077285,Office,Parking,7.877593339127725,70.0,7.773898271951541,3.1945831322991562
23503,NonResidential,Restaurant,98126.0,1902,1.0,2,7.546993225471172,,Restaurant,Office,4.685135456571146,,9.20981814500241,5.800304041646823
23504,NonResidential,Distribution Center,98134.0,1952,1.0,1,8.252612554452003,,Distribution Center,,,13.5,7.5605529159064915,3.6232736970159425
23566,NonResidential,Other,98119.0,1912,1.0,3,8.086218480636974,,Performing Arts,,,,6.824741750355036,2.6060174755370586
23618,NonResidential,Warehouse,98119.0,1957,1.0,1,8.17583063932666,,Non-Refrigerated Warehouse,,,12.5,7.109881428493134,3.4613513044819024
23622,Campus,Other,98119.0,1955,23.0,1,10.093164493407382,,Other,,,,10.542895068899288,6.327525985077267
23653,NonResidential,Small- and Mid-Sized Office,98103.0,1989,1.0,3,8.421824442267962,,Office,Parking,7.107445666142716,74.0,7.784422594656062,3.9970073293331434
23671,NonResidential,Small- and Mid-Sized Office,98102.0,1959,1.0,4,8.450217294251175,7.423926129201683,Office,,,89.5,7.522531910394187,2.3735094313307443
23672,NonResidential,Small- and Mid-Sized Office,98102.0,1986,1.0,4,8.582158007917027,7.618316940544401,Office,Parking,7.509633706958116,,7.94324026561131,2.8619151258196514
23673,NonResidential,Small- and Mid-Sized Office,98102.0,1969,1.0,3,7.786262550511873,6.605482729634571,Office,Parking,6.7466208641073955,,6.59217585994053,1.4973884086254776
23674,NonResidential,Small- and Mid-Sized Office,98102.0,2000,1.0,3,8.576920748643227,7.618408235564321,Office,Parking,7.618408235564321,67.0,7.722530113314963,2.703037659278666
23689,NonResidential,Worship Facility,98106.0,1957,1.0,2,7.718900245897884,,Worship Facility,Parking,,46.5,7.0778803306913884,3.3048700180350616
23691,NonResidential,Worship Facility,98106.0,1963,1.0,1,7.6972845493001545,,Worship Facility,,,77.5,6.202256186321024,2.5502261159086426
23701,NonResidential,Warehouse,98108.0,1963,1.0,1,7.994162378433645,,Non-Refrigerated Warehouse,Office,5.917850729762736,,7.3848914614687216,2.365559892155434
23711,NonResidential,Other,98136.0,1917,1.0,1,8.424722699220686,,Social/Meeting Hall,,,,8.513097677861051,5.179899754590695
23712,NonResidential,Worship Facility,98136.0,1952,1.0,3,7.957121106753295,,Worship Facility,Other - Recreation,6.985144335173419,,7.577715767640281,4.069026754237811
23716,NonResidential,Supermarket / Grocery Store,98118.0,1959,1.0,1,8.74294295129661,,Supermarket/Grocery Store,,,49.0,8.915023269818047,5.05209708390385
23722,SPS-District K-12,K-12 School,98117.0,1958,1.0,1,8.219710559817187,,K-12 School,,,,6.924216828834948,3.942552210462969
23730,NonResidential,Warehouse,98119.0,1948,1.0,1,8.381065468681749,,Non-Refrigerated Warehouse,,,,6.156533677499354,1.1378330018213911
23736,NonResidential,Warehouse,98119.0,1931,1.0,1,8.393422276073055,,Non-Refrigerated Warehouse,Office,6.692462683304953,,7.003710411366645,2.7447035187502453
23742,NonResidential,Small- and Mid-Sized Office,98119.0,1979,1.0,2,8.293128508150222,6.217955322213074,Office,,,100.0,7.336863844045907,4.058026299547989
23743,NonResidential,Mixed Use Property,98119.0,1931,1.0,1,7.717743698887513,,Other,Non-Refrigerated Warehouse,6.4473018176518915,,7.128582144309455,3.1186134029298067
23744,NonResidential,Small- and Mid-Sized Office,98119.0,1940,1.0,2,7.560288120459944,,Office,,,98.5,6.712175675850632,3.204574040157341
23757,NonResidential,Warehouse,98134.0,1927,1.0,1,7.604249683332965,,Non-Refrigerated Warehouse,,,56.0,6.46375761377624,2.711377991194885
23762,NonResidential,Worship Facility,98146.0,1977,1.0,1,8.110732557664818,,Worship Facility,,,9.0,6.975574003123299,1.9558604799084813
23768,NonResidential,Small- and Mid-Sized Office,98103.0,1916,1.0,3,7.9902047139406775,,Office,Retail Store,7.166390507413796,84.0,7.5014280590784335,2.98618686071046
23834,NonResidential,Warehouse,98134.0,1953,1.0,1,7.793261771486402,,Non-Refrigerated Warehouse,,,13.0,6.716352548066907,1.5769147207285403
23835,NonResidential,Small- and Mid-Sized Office,98134.0,1983,1.0,2,7.6964827430832905,,Office,,,77.0,6.8262545108685595,1.7526720805200082
23836,NonResidential,Small- and Mid-Sized Office,98134.0,1983,1.0,2,7.718776394107035,,Office,,,15.5,7.3901081092315595,2.347080332880597
23846,NonResidential,Small- and Mid-Sized Office,98121.0,1979,1.0,3,8.05879885715566,,Office,,,49.5,7.558669237806616,3.0729247693838966
23848,NonResidential,"Restaurant
",98121.0,1902,1.0,2,8.228403992405958,,Restaurant,Office,7.291945983425629,,8.266552996234246,4.779207523194349
